MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,MFCC_14,MFCC_15,MFCC_16,MFCC_17,MFCC_18,MFCC_19,MFCC_20,MFCC_21,MFCC_22,MFCC_23,MFCC_24,MFCC_25,MFCC_26,MFCC_27,MFCC_28,MFCC_29,MFCC_30,MFCC_31,MFCC_32,MFCC_33,MFCC_34,MFCC_35,MFCC_36,MFCC_37,MFCC_38,MFCC_39,MFCC_40,MFCC_41,MFCC_42,MFCC_43,MFCC_44,MFCC_45,MFCC_46,MFCC_47,MFCC_48,MFCC_49,MFCC_50,MFCC_51,MFCC_52,MFCC_53,MFCC_54,MFCC_55,MFCC_56,MFCC_57,MFCC_58,MFCC_59,MFCC_60,ZCR_prom_1,ZCR_prom_2,ZCR_prom_3,ZCR_prom_4,ZCR_prom_5,ZCR_prom_6,ZCR_prom_7,ZCR_prom_8,ZCR_prom_9,ZCR_prom_10,ZCR_max_1,ZCR_max_2,ZCR_max_3,ZCR_max_4,ZCR_max_5,ZCR_max_6,ZCR_max_7,ZCR_max_8,ZCR_max_9,ZCR_max_10,Amp_prom_1,Amp_prom_2,Amp_prom_3,Amp_prom_4,Amp_prom_5,Amp_prom_6,Amp_prom_7,Amp_prom_8,Amp_prom_9,Amp_prom_10,Amp_max_1,Amp_max_2,Amp_max_3,Amp_max_4,Amp_max_5,Amp_max_6,Amp_max_7,Amp_max_8,Amp_max_9,Amp_max_10,Etiqueta
-2.0377769334311875,0.37797868083845915,2.2462455485847723,0.2518212555108766,0.9026538107485063,1.4293677828291065,-0.8009463845439816,-0.829100470459451,-0.991452972661411,-1.224431987625706,-0.32301710766560554,0.4532880901677291,0.2325717062223827,0.3604225271397642,1.3428876010730655,1.3348735849998434,-0.32312709704740944,-0.16774366187244114,-0.5192765310862786,0.5257346604754684,0.47486584962519746,0.6494497904744257,-1.0167108541602567,0.9307170617276017,1.642203391104623,1.5269895919730523,1.3566167027487668,1.0312134406818267,-0.09906148322069866,0.184072625210264,0.22657499440662907,1.3505036839117595,-1.1169885357840508,-0.35254947425551736,1.531095523063588,1.303682540002307,1.6168936883623815,1.4899497533057429,-0.34873643605815297,0.5886095445857905,-0.2707556496708794,1.9115979229646702,-0.2994909113739703,0.04144104863792516,1.1241353708053072,1.5314285930267637,0.23669299153834253,0.7614184574150125,-0.6651006225355892,-0.11946766309799488,-1.1571181030100064,-0.059472682082287565,0.4990224035411401,0.8486425184392675,1.7186841718705599,1.800472757196303,-0.49667803273459377,-0.08371271647638055,-1.0617959353311404,-0.7514948162384405,1.1289414605428973,0.3889611040270241,-1.1868922224535474,-0.24288306281031416,1.5216902687305656,1.9582336677340122,1.3796185878759335,1.1292882346532447,0.326346272138198,1.2417868407852666,0.78972920370842,1.1380460363519063,-0.3125317287470416,-0.061027390944876275,0.8413556669827619,1.1515498438657656,0.5226122607523257,1.0379878386851238,0.14374504640241553,1.1309702084986555,0.21790041591476894,2.2730650509020993,-0.01414995008006928,0.195063457094066,0.07995780765826438,0.0060781813653970574,-0.7550453542179647,-0.33946343142984053,-0.20319352617255082,0.1054860394701354,0.5214973861248188,1.3945804846684104,0.46387204989476627,-0.16943303245676336,-0.5378574258870478,-0.507520808399778,-0.4214847410016653,-0.35198249193744685,0.5124110928538508,0.9267504747679947,berenjena
-1.622201443150876,0.46075846169392254,1.1801819201238886,0.463720715677444,1.2493993858067516,1.0426220900293495,-0.7708341991346438,-0.8136240051981634,-1.0738131401435167,-1.2248815768861585,-2.3959804449946627,-0.3516367991427084,1.6048344322050156,1.0371379308572823,0.5403987527733136,1.2215190696552936,-0.7508659520158956,-0.7485429940537887,-1.4659103082741578,-2.5755750463816285,-0.9180347049208041,1.1558155161675239,-1.2601260011632252,1.0342430306259245,1.3755965686099996,1.5926016732285024,0.39052435874959424,0.4696460361121675,-1.1154737839187523,-1.2030384233530547,-0.08933812867003081,0.6119618168453169,-1.2318192012876883,0.5735242528411935,1.2915786603435793,1.2421294462539934,-0.061594870983767154,-0.1825937899922637,-1.0460258031202323,-0.1571026769620257,0.08041681679159407,0.40863570757377965,-0.6612794828900085,-0.011520347599723434,1.632746833792855,1.642381730688743,0.4015329101170699,0.43726537464795545,-0.6665174086765405,0.02149085479548575,-2.2610510643711517,-0.4186584984133624,1.3134460482031927,0.5600860674612567,1.5381806383180159,1.8829115279034474,-1.0973804456231833,-1.042725596429795,-1.0722049109738192,-1.3647729715919827,-0.05708708658228962,-0.6730374925377721,-1.2637066424943955,0.7968272647482505,1.4184528267603052,1.4699967774182836,1.192734393770985,0.8246501606528969,-0.45721937645364796,1.213310747274312,0.7934634296367762,0.6842215890096903,-0.9311387267573862,0.4176536919831727,0.9910495723340488,1.0749504015627562,1.1686913403074253,1.2947652056660806,0.003908329140177526,1.122280336700144,-0.3191303418842028,0.9617427471918992,0.6864574519784015,0.11484026396816022,0.48996992452029375,0.7473560936870202,-1.2728079280480904,-1.2071848927806064,-0.4488306169001647,-0.6651485782492677,0.2572652542292517,1.2905805568834412,-0.4864687397220905,0.1558106159719202,-0.9976998067348211,-1.3476367759003025,-0.0035534816582332065,-0.039958393370422625,-0.33047358861070186,0.0024072211121394242,berenjena
-1.4170186543924315,0.48006425685985854,1.403467976290022,0.0033609066419387247,1.6644634485409866,2.0839655027243844,-0.760532662020923,-0.792988718183113,-0.9084172159372839,-1.133794792718465,-2.4788839360933763,-0.14583960123330986,1.8052824656448483,0.6450086987716815,0.9875949986077187,1.390705791037857,-0.8082587604040722,-0.821142910576457,-1.4137297589479172,-2.4112106021510447,0.1895297793702065,1.0898891519632896,-1.4353841072720601,1.271602152831659,1.4461565100968536,1.4173520650221507,0.8759040871356519,0.8908215895394119,-0.6864968290820546,0.4012087907890359,0.31360919398719694,1.9242639265208077,-1.5442722011414785,1.0158652116487228,1.644117991004113,0.8201356156621429,0.36670910622869834,0.1890825529628489,-0.5772699379791001,0.6887760866634249,0.5583430311891254,1.3845329263110044,-1.6263169263244173,0.613432857856558,1.5405917148810975,0.746829514318004,0.2678789220802639,0.6616790473328411,-0.27023355529547255,1.181945418157703,-0.9151197978475611,-0.03376057290621752,0.15984592417510232,0.9394608532293744,2.1055724421066246,1.6697311814633309,-1.0242790937901805,-0.9570994464339544,-0.8232767687437933,-0.7359184151847817,-1.3105931492020677,-2.645519765489222,-0.8608691218535437,2.2880766090440674,0.45655661468243464,0.4211897427426493,2.279537861027456,2.576319086154897,-1.3747716367859324,-1.3287943074902477,0.942674936528555,0.9277618774359985,-1.4531610858050579,0.011013613377954729,0.9184366536302294,1.1118450537827897,1.2212791723642356,1.0165897247700442,-0.140291306414668,1.2360762769187468,-0.38981359914944375,0.8409493780590317,0.19491588731281162,0.2548049063586006,0.7356010267481553,0.7593193755467968,-0.40603502667321323,-0.26910763726626497,-0.7486613167941203,0.21256705629879305,0.02633528212132003,1.1530731194467392,-0.44360586950966463,-0.1229836981008839,-0.9203171685074756,-0.6774332534573207,0.31282438756436487,0.32006941266845146,-0.6540635615621527,-0.15512543758105493,berenjena
-1.7505469067984842,0.6297228497512707,1.2656679140804874,0.16232587690184846,0.9817784591455619,1.230447308612094,-0.7752491436119527,-0.8084651834444008,-1.0731252682038988,-1.243224818712624,0.12711189661147992,0.7146659742973424,-0.9592110445143117,0.463529184886204,1.7867842248112036,1.3238286918070326,-0.06772136484018673,0.031906108564897055,-0.47873197906080195,0.4425121570675779,-0.6857266022125273,-0.1749231298903642,-1.65430075744286,1.4527468187577484,1.7069015738795985,0.9292074830765975,2.8667610499938503,2.0981915093641796,-0.86718990360275,0.2691979826193997,-0.7479003764921588,-0.5783025530034077,-1.4114863513353297,1.5970496879993918,1.4041889516936208,0.5521787883971414,1.6031129941148763,2.0939238106078006,-1.0676616079445242,-0.7397296742226381,0.028499764629252022,0.1655126869648556,-1.5954857901749824,0.6503706319253979,2.111014043287392,0.998073562322172,1.6909756708912074,1.5593337380723837,-0.4754237010724568,0.03903851631867089,-0.7578994246296931,0.20246512362678346,-0.7048381117423077,1.159322466170395,1.12083016018726,0.23272237030309154,0.25204326647423775,0.7211730934845209,-0.8513818782820172,-0.40733594040322124,-1.5168110615072259,-1.9675492401913781,-0.8485050835111201,1.9823811511140739,-0.13074186196683374,-0.4624504464121108,2.34566611432613,3.9928861302565135,-1.3012296975927795,-1.529354379890677,-0.21328672758013284,-0.46192856633577223,-1.5606924014257442,0.9839784251384572,0.8775593264238405,0.5515047295237709,2.021365474371423,2.300476559674827,-0.5290834520178684,0.34350230218592415,-0.6074829476209164,0.7496129710892488,0.4922789000055929,0.3530799380717362,0.6799230086415028,0.2559136057170277,-0.7577848387355844,-0.48017501975699173,-0.5773614144328121,-0.05680635645606617,1.1113727930695387,1.8067458474361837,-0.9472022398908339,-1.0496104999977864,-0.0598606427696816,-0.3846425313011709,1.37411311289308,1.1841361471617493,1.0051353688531548,0.8442875306867197,berenjena
-1.6816727809366283,0.7707854897507032,1.159780756528035,-0.04098476727554156,1.7306860408461877,1.3675706077792058,-0.7621175138845723,-0.8084651834444008,-1.0276489175642016,-1.2139115989311156,-1.8178511923496716,-0.194461864049092,1.612443721097826,0.29510512684285173,1.1316164284553016,1.5879720849651173,-0.7234329115284652,-0.6335931262262302,-1.245083469311224,-0.4372190560399978,0.5794785886572009,0.062227562654835346,-1.0617045851438653,0.7098755342218985,1.4728434067086977,1.4572237423855794,0.538834831312001,0.24501907428430375,-0.19932095376991674,-0.18901585530946355,0.6798412561214028,-0.20236782910084353,-1.1809264842216425,0.34129803221956834,1.5551942840071933,0.9246697641637839,2.020331168399349,1.5596390676098264,-0.4155786081826027,0.3928066055496106,0.0797572211404052,0.39703040924693495,-1.4902737380527378,0.5531550095393358,2.0790071852484084,0.566936806835832,3.0142208688513725,2.5567278388940977,-0.6223909868651644,0.4612213991495134,-1.9545016540233342,0.8294198515439716,-0.4945426172603097,0.861626916876243,1.3727027865602248,0.9571294941039653,0.10049291388187011,0.4129189534994948,-1.2370180008695895,-1.3557909593055664,0.46998937816225633,0.5267775866511594,-1.60088133136456,0.4424593811359698,1.9516738113234857,1.9422840141948372,0.8467590395561824,0.5809397014526185,0.15954976451215336,1.1717012830492535,0.31698189504271784,0.758072208575789,-0.6981367645503961,0.17125945486931352,1.0671337298818406,1.2410260017486807,0.9095084537417167,1.4659501169867182,0.13075582896263366,1.7069845677142739,0.1060275910446643,1.7549656863476046,-0.9685712167760598,-0.4034117891270944,0.42489430001147305,-0.06765007912800718,0.9414260913933363,1.2318159715566812,-0.3092994327028618,0.9717235188900225,1.279269279956458,1.1855392754589522,-1.309128907118399,-1.3682658911034662,-0.7331166156296687,-0.6259663473989225,1.2302768094252325,0.9921213172743498,1.0721550267410418,2.5301334196862113,berenjena
-1.3865051995522697,0.7159055468121477,0.9323067260792548,0.19984077983163723,0.9054080046354346,1.3083080692518145,-0.789852421498436,-0.8239416487056884,-1.042160383191556,-1.2307262372720422,-2.299615105559405,0.30624116751669805,1.4401825931825734,0.5827157216407416,1.0255583952409355,0.8704233700338005,-0.8190875921754263,-0.8392928897071241,-1.3378922281102643,-2.4963980813338438,-0.006286992106882246,0.5129184017530247,-0.8598312168439532,1.0631254615195593,1.24011576815922,0.7472622965755582,1.0392530341886521,1.1435269215957586,-0.4355862170607632,0.29629843820082374,0.5897417880376656,0.28820548619202513,-1.4377084767069832,0.925701832788101,1.2018937836142334,0.6576510259376798,1.5358632061870503,1.327341353262881,-0.652511081623579,0.11722277747169677,0.15668321659452533,0.5500326780688446,-1.951244998103489,0.3429344736433001,1.7025733571753052,0.6317416604116921,2.958779214554624,2.4569884288119264,-0.5934813910458306,-0.06959536192683712,-1.5780432586803879,-0.1191660221164108,0.11540045430406089,0.09468978500935057,1.1839270459792173,1.174477269678562,-0.46807315593037524,-0.10083794647554867,-1.1723916855665442,-1.2373193542113152,-0.3774650864474729,-0.2668483042911226,-1.1111465692783467,0.7830706059789896,1.0208317971031493,0.5071585192978112,1.2732383543085013,1.0835925235531925,-0.6813559688543133,0.7684945279480233,0.3835602489643469,1.5121976337061163,-1.1645825770703753,0.22807335358486214,0.9209264650258515,0.06430383048235813,1.3452362050695745,1.2305708639208413,-0.09206282469186504,0.37881352727193907,-0.18917168917732388,0.4011930699591289,-0.12067472945652324,0.014355606075937447,0.18917448032730397,-0.0031729106392767823,-0.36384696510186965,0.19993099049090574,-0.8642926611058558,-0.178852562882216,1.3957745831006805,0.18109650598291357,-1.0410996942867852,-0.6247740554477722,-0.751278109521338,-1.3420329365125208,1.0822866127106838,0.9681194635384249,0.4085518638981356,0.9136701457068269,berenjena
-1.9301440640096112,0.2813344598346412,1.5353806954104638,0.10997069458383325,1.9839893856798314,2.399228552724814,-0.7613250879527477,-0.8084651834444008,-0.9788121557469069,-1.2047399780178827,-1.6377764732603828,-0.0019222517672407935,1.4493528245656873,0.27953276326688886,1.058230820182332,1.9027476475674385,-0.6664010641993338,-0.5609932097035618,-1.1646069784999278,-0.500791801698803,0.1403075365074662,0.054051325614850605,-1.4286700244660806,1.6694589059700116,1.343689527850024,1.4347247952040472,1.141929515193395,1.0312134406818267,-0.913373203237308,-0.863035775107581,-0.35253178363965537,0.7563845562617217,-1.2533902011938411,0.47282389784642853,1.5852773797626314,1.0369914310514665,0.8606091880592892,0.5607588959179615,-1.0922389466404825,-0.5468209945680984,-0.768681187091199,0.8930304185553926,0.025996152275622474,0.2816272670162437,1.3767550555451697,1.3583211263009702,-1.0018339642693925,-0.8593469564202727,-0.7796266199915253,-0.5932545242239936,-1.5958354859861865,0.4147378691069158,-1.4139112398724312,1.450023458406783,0.63368300008305,0.6468689320032827,0.5839506465358848,1.7486868934346078,-1.2027224558444618,-1.196274968953134,-0.2427494301458162,-0.3316524029822613,-1.5391075906617042,1.0484960169849722,1.086838449521706,0.9702200879892077,1.7160101372648413,1.3882305975535403,-0.7091464445304235,1.080749622309524,1.1435203018096243,0.4720300015046663,-1.407384461833932,0.4320607841374227,0.9348520025306304,0.757419266500033,1.435386774309821,0.9309972691097252,-0.02049858524702598,1.4420124450961698,-0.30499145341274,0.15226391137518655,0.6995950440616959,0.595204017136639,0.4963088740805593,0.42916134941997847,-1.1884318049054032,-1.2540887555563234,-0.6783837926002021,-1.0510470595205224,0.2078706143710889,1.0794590481490236,0.002343991694086308,0.4001230145798433,-0.6249248159311964,-1.1438379283720108,-0.37461394556128036,-0.5199954680889214,-0.5968085938768173,-0.19702040457407052,berenjena
-1.5776930867249335,0.5088166543799191,1.0357169311755874,0.43553099429392483,1.1368283046210104,1.2732491572906204,-0.7628218924906387,-0.8084651834444008,-1.077418592160024,-1.2521266860695852,-0.7464032008963755,0.3188945137610647,0.20112334202037688,0.620358151136554,1.4803536857618798,1.1977544887156422,-0.486642456794856,-0.40369339057111353,-0.9072316917801005,0.004553732883554214,0.5649565391268537,0.3226275078989932,-1.0677903717288855,1.5279913417864974,1.4765756132052863,1.758125745856757,0.8582727722156454,0.5538811467976164,-0.4453694501419341,0.07267811453815282,0.6635669525592816,1.0085539276715267,-1.3108384496028003,0.7820939914379944,1.6494690778305665,0.7019176471870451,0.67582539008274,0.8162863816996013,-0.16655348470987563,0.8643192100281235,0.2431446330852253,0.14769463859031726,-0.23988234288582805,0.5417387847796626,1.4003267332936542,0.809125232902047,-0.7280907961791937,-0.26091049592724436,0.012091307050822255,1.1082914178169654,-0.9376271354871718,-2.2520080369578444,0.47842298366772257,1.21155618274012,1.1433711896087917,1.2293481613205,0.27847881399700775,1.2178047634603961,-0.818441270405229,-0.7649109864890371,-0.6601895832047673,-1.8374084441483696,-1.3549208754064679,1.7830622937607323,0.6981941433999864,0.8227912668477386,2.9424176948185132,3.398841885955836,-1.0813060412601816,0.6726331959133016,0.8248755293710879,1.151431957085752,-1.3632887177000945,0.512198581880598,0.9365637860636605,1.1745389000930264,1.2968220104775903,1.102182180430363,0.1429992684212635,1.275525536194529,-0.1792053060946476,0.38753530212432113,0.6167783653114521,-0.3191102183379104,0.22477927737379283,0.8433027822051812,-0.7324598263060331,-0.5739827453084259,-0.5989364030369726,-0.385459355189341,0.5656267721647432,1.4835843181057777,-0.26601206061165733,-1.489374344056714,-0.8335737694346352,-0.25763199146334553,0.990714966063265,0.8241083411228752,0.5204372634926547,0.5855244992592704,berenjena
-1.6999235034194342,0.5337901562728621,0.9765902705315825,0.5474000962244762,1.2291149317555157,1.3454539606134615,-0.741288032248038,-0.7775122529218254,-1.1049349820902068,-1.2529359467383998,-1.7988408512149727,0.17428989201644404,1.2758381831900347,0.557697060320708,1.1405794730270846,1.5411602608424224,-0.6995063499003304,-0.6335931262262302,-1.2635977786778334,-0.9245330482173121,-0.30667819709259425,1.2812282062628968,-1.3935589747868373,1.341787191436319,1.3181957149015957,1.4708623232943865,0.09849644524259812,-0.23231321959990667,-0.798978080997765,-0.6700073767638182,0.15004682834168165,0.5894612468365084,-0.9972804241164375,0.2950958930190698,1.455628759805973,1.1323588932819548,-0.02631629371015365,0.02647415291998714,-0.794613612262011,-0.1411213316807951,0.0986731713588002,1.034950685201428,-0.8299235736467415,-0.1345535520717753,1.3821893464645756,1.3785324812396522,0.20932574636890144,0.43726537464795545,-0.6437521035702218,0.3039851162904465,-1.8979979746491797,0.12865957266767297,0.6849001862042127,0.39628823232236554,1.3062488714645637,1.9584923593420582,-0.40723103701346586,0.17316573351114117,-1.1231341546596052,-0.8371081738545356,0.9743976009578446,0.5410800537451022,-1.4575618597706854,0.2375477810040177,1.5869787832662874,1.9175464313811734,1.1446784581439982,0.794186353252862,-0.011993764654238284,1.0171693790393757,0.611867595701003,0.7683634793694014,-0.6311824281294431,0.40899715776542694,1.0084429260936167,1.0994969684652527,0.6004207877751573,1.0165897247700442,0.1713172513193133,1.398287217157628,-0.9417731925475442,1.2753889944099046,0.8135124272551213,-0.12930796642558273,0.2090613187970279,0.8973731099436667,-0.8498315185276067,-0.43327115698127466,-0.7028182659085057,-0.9461454392351888,0.20614796459345852,0.8130994472540314,-0.5324583378811335,0.34733811882520804,-0.9096300940381999,-1.6619985340034278,0.606324844726775,0.6320935112354757,-0.4636747636898722,-0.197399544546858,berenjena
-1.6783191800818646,0.6009679053765331,1.4614151336540926,0.09543094209031099,1.5994535155163785,1.9641496335320103,-0.7668720694755204,-0.8136240051981634,-1.005079184829365,-1.152587623805383,-0.7230694592339899,0.42916353267534,0.2522252522378313,0.3346114689291178,1.447496071933599,1.6212780208548119,-0.4465757792408459,-0.33109347404844514,-1.037325344115993,-0.32024520402779616,-0.40037740876897093,0.5794959136754042,-1.1264351824920942,1.4437315766758423,1.5367080126880728,1.5706126089473547,0.502535065300223,0.49772440634065046,-1.1659384004048894,-0.7444920644968119,-0.09697315277688778,0.8495217664672419,-1.2555648834609414,0.6303384546667502,1.3844258191999141,1.0701040576641794,0.5403458537472655,0.6769077530914341,-0.9840925463262372,-0.46980852754358554,-0.8320950436645005,-0.10099907366830105,0.3733671108570301,0.6532622606897361,0.9714225051132817,1.5452560934412238,-0.5964168672244146,-0.11130138080398724,-0.8967525638357963,-1.0811256926251804,-1.2367959033033002,-2.0294068283551825,-1.1896374047610059,1.9254028394466274,0.681327627887094,0.3825792820001095,1.489771745336139,2.245318563410483,-1.2149038475852791,-1.4242361668552201,-0.3775101664262913,-0.8617986035274999,-1.6506779942513023,1.152647997911003,0.9390079342085412,0.9830885670694995,2.12428022284796,2.286912915854566,-0.7844835322614906,1.1229727954464566,0.6671341394406739,1.6067537570708055,-1.4751491632595624,0.3584800064181881,0.7398651409850097,1.1394087813285736,1.2400605409559537,1.2947652056660806,0.07453256713232634,1.4396675590553016,-0.7107129586370003,1.4259566492525981,0.7510195399402293,0.19039724977592154,0.41907004842710915,0.6464434802052315,-1.180761248256068,-1.324444549719899,-0.7501690183485167,-0.9185397496864168,0.25592341336341273,1.2431267336629055,-0.20162807742469965,0.36198370460235285,-0.8526807628544268,-0.8654814493706703,-0.44101423910182563,-0.4479899068811466,-0.4957534338815035,-0.05598033469713117,berenjena
