Hu_1,Promedio G,Promedio B
3.16384697193931,0.7791695106085991,0.6163810627739663
2.7229682488736198,0.640782955507184,0.4900445103079194
2.94357698387833,0.5619933014052512,0.7221004530119463
2.9713662997009798,0.9376484971652904,1.0
